Id,SalePrice
2736,148228.4618141064
2737,125976.61001779647
2738,130065.52193995348
2739,164748.879981925
2740,137475.64674941354
2741,152663.11822638044
2742,156870.4315379088
2743,149920.61272006104
2744,158191.59041315486
2745,137798.96916618533
2746,139168.1798952505
2747,142866.88976334644
2748,116817.43947881994
2749,129778.84506461055
2750,134647.496922843
2751,133570.77930608598
2752,199822.2264093373
2753,143721.95977665926
2754,214797.62929210564
2755,129490.58744734246
2756,86235.52074389465
2757,59166.815750568436
2758,79505.80155250787
2759,155263.81097697193
2760,124511.6710505003
2761,149013.54137711457
2762,149943.82534127508
2763,183615.68550878245
2764,146869.0919663696
2765,274453.28581189463
2766,143813.4106119625
2767,83064.42169238128
2768,128554.87179262583
2769,133569.2471341962
2770,141504.52586599955
2771,112756.63957181285
2772,119013.30754190651
2773,156282.4067258903
2774,135630.63877751486
2775,113803.16135746682
2776,136547.77954041053
2777,144166.66061752648
2778,104832.85192598304
2779,119861.84976245774
2780,100660.50265940488
2781,96966.34392113387
2782,92386.88016812681
2783,97370.83593300378
2784,128907.41082076571
2785,133253.13869078958
2786,67870.02168912771
2787,116042.27745248872
2788,72613.3028445287
2789,171132.04880491542
2790,94679.29913662779
2791,114303.56560823918
2792,63361.76291293661
2793,172157.38318118424
2794,94762.39156666317
2795,124481.3043127346
2796,97393.02785589118
2797,190592.6608338528
2798,103530.17561889646
2799,114489.5772526393
2800,66216.45610832555
2801,104623.98059194826
2802,129627.23072629794
2803,162961.91564014088
2804,132358.15254036384
2805,95232.32055794988
2806,81305.56970147697
2807,154302.01628460165
2808,151030.36679744982
2809,135423.4860956449
2810,130927.74011711539
2811,157362.82121663794
2812,153278.7210506405
2813,152349.81456452547
2814,150562.2411083386
2815,94704.73372028251
2816,248333.40526994673
2817,148416.83486774407
2818,133387.72230075512
2819,163320.42701789824
2820,144841.0941473004
2821,111938.79455943419
2822,203700.01872439092
2823,286226.50368354114
2824,168266.26592486774
2825,134996.1760123532
2826,125913.3350007861
2827,133388.31686916618
2828,216555.45289027554
2829,195171.4224881237
2830,218300.18003951124
2831,182558.4410496385
2832,241379.66185038612
2833,286536.5743344978
2834,212393.8321782479
2835,222790.50773354678
2836,188517.59156894335
2837,150348.92443821588
2838,145807.31590058803
2839,179440.43289930106
2840,191630.09341845883
2841,203523.35302184243
2842,225756.29242888658
2843,152130.76021839504
2844,159035.38102541355
2845,120436.20244043367
2846,209703.74459173356
2847,196446.58547398323
2848,205476.15490571212
2849,207357.4654629498
2850,269363.36180403735
2851,235856.36920951243
2852,227623.7452993648
2853,235033.41598302807
2854,141200.8236614857
2855,201591.32877484258
2856,201356.1048413424
2857,184607.88303992068
2858,196232.05994367422
2859,124477.72752501494
2860,123997.37462987153
2861,125851.28041560466
2862,185034.10242814184
2863,120977.23565795977
2864,236035.12250856066
2865,133394.37839033199
2866,139186.5868675148
2867,92393.69039570939
2868,95574.36979669574
2869,112264.62993529445
2870,127708.9512192613
2871,84807.22436523247
2872,52986.398866700634
2873,96194.13238418166
2874,137122.37735089418
2875,116348.4279913164
2876,165657.35367906978
2877,142817.7033792584
2878,162693.25630365073
2879,142797.41949595223
2880,101705.7689278367
2881,146612.06064011404
2882,168674.201380625
2883,187118.9114958346
2884,188870.64440927663
2885,202082.54931040056
2886,213126.69790502975
2887,93078.23842348639
2888,128633.84634465324
2889,53012.0567105121
2890,73843.95061502713
2891,127278.9800788599
2892,56400.854194870466
2893,94747.50751367619
2894,56002.726373588004
2895,313031.4025019976
2896,288249.739915107
2897,210283.5801760924
2898,142907.00545303276
2899,212248.00864940984
2900,153610.71231856768
2901,198034.747544232
2902,187133.05810586995
2903,326777.62529521494
2904,355309.3979053579
2905,84537.51786734053
2906,191340.2279299702
2907,109567.3894987791
2908,133712.70628245277
2909,143611.54883894598
2910,79468.01619616036
2911,78298.78198563069
2912,147661.55734943075
2913,87109.65237008614
2914,76922.30339569082
2915,82944.77512705793
2916,84781.69130517186
2917,160627.3387829174
2918,118939.32746353211
2919,214627.36710880077
