ID,item_cnt_month
38788,0.17144825
38789,0.17144825
38790,0.15744917
38791,0.16574305
38792,0.26804337
38793,0.16574305
38794,0.16298105
38795,0.16262071
38796,0.16661416
38797,0.1626839
38798,0.16574305
38799,0.16574305
38800,0.17027283
38801,0.15744917
38802,0.16574305
38803,0.16574305
38804,0.16574305
38805,0.16574305
38806,0.16574305
38807,0.16574305
38808,0.16574305
38809,0.16574305
38810,0.16574305
38811,0.16574305
38812,0.16574305
38813,0.16574305
38814,0.16574305
38815,0.16574305
38816,0.15269884
38817,0.20174396
38818,0.17123683
38819,0.15623987
38820,0.1898527
38821,0.15873946
38822,0.9610808
38823,1.039182
38824,0.24348256
38825,0.31867385
38826,0.14439288
38827,0.18263225
38828,0.16574305
38829,0.16574305
38830,0.53366613
38831,0.42330164
38832,0.94685256
38833,0.7775825
38834,0.46158722
38835,0.20840225
38836,0.16574305
38837,0.88306224
38838,0.28380316
38839,1.0055428
38840,0.16574305
38841,0.16574305
38842,0.16574305
38843,0.16574305
38844,0.16574305
38845,0.4143445
38846,0.15132602
38847,0.16574305
38848,0.16398537
38849,0.1808689
38850,0.16499959
38851,0.16266623
38852,0.16574305
38853,0.16574305
38854,0.16499959
38855,0.16381477
38856,0.16574305
38857,0.34914407
38858,0.43517622
38859,1.0810739
38860,0.39155155
38861,0.41308507
38862,0.63256216
38863,0.16574305
38864,0.16574305
38865,0.16574305
38866,0.26970887
38867,0.1580102
38868,0.15648946
38869,0.16574305
38870,0.16574305
38871,0.24231106
38872,0.16149876
38873,0.17810196
38874,0.4161742
38875,0.1898527
38876,0.16574305
38877,0.16574305
38878,0.16574305
38879,0.16574305
38880,0.16574305
38881,0.16149876
38882,0.16574305
38883,0.16574305
38884,0.16574305
38885,0.16574305
38886,0.20840225
38887,0.21497068
38888,0.16189346
38889,0.16574305
38890,0.1585305
38891,0.14899331
38892,0.1580102
38893,0.16574305
38894,0.1898527
38895,0.16574305
38896,0.20260283
38897,0.1859993
38898,0.18345898
38899,0.26692075
38900,0.16574305
38901,0.16574305
38902,0.16574305
38903,0.16574305
38904,0.1629844
38905,0.16574305
38906,0.16540805
38907,0.16574305
38908,0.16574305
38909,0.16574305
38910,0.15701368
38911,0.16574305
38912,0.16574305
38913,0.18263225
38914,0.20840225
38915,0.15900049
38916,0.24348256
38917,0.20840225
38918,0.16574305
38919,0.16574305
38920,0.20897089
38921,0.16574305
38922,0.17967555
38923,0.1611005
38924,0.16555314
38925,0.6991204
38926,0.15776767
38927,0.17816623
38928,0.16149876
38929,0.16574305
38930,0.16574305
38931,0.16574305
38932,0.34914407
38933,0.16574305
38934,0.20840225
38935,0.1898527
38936,0.16574305
38937,0.16574305
38938,0.16574305
38939,0.17027283
38940,0.16574305
38941,0.17406146
38942,0.16381477
38943,0.16574305
38944,0.16574305
38945,0.17092662
38946,0.16574305
38947,0.16574305
38948,0.16585003
38949,0.16574305
38950,0.16574305
38951,0.16574305
38952,0.16574305
38953,0.16574305
38954,0.16574305
38955,0.16574305
38956,0.16574305
38957,0.16574305
38958,0.16574305
38959,0.16574305
38960,0.20802826
38961,0.34914407
38962,0.15928194
38963,0.23881653
38964,0.16574305
38965,0.16574305
38966,0.1898527
38967,0.16574305
38968,0.34914407
38969,0.1898527
38970,0.16574305
38971,0.16574305
38972,0.20840225
38973,0.16574305
38974,0.16574305
38975,0.15927954
38976,0.15353662
38977,0.36134547
38978,0.16574305
38979,0.16574305
38980,0.16574305
38981,0.16574305
38982,0.1898527
38983,0.15323476
38984,0.16574305
38985,0.16574305
38986,0.18348753
38987,0.16574305
38988,0.1623657
38989,0.20840225
38990,0.16857262
38991,0.16574305
38992,0.38993695
38993,0.16574305
38994,0.2622708
38995,0.16574305
38996,0.16574305
38997,0.42523208
38998,0.1898527
38999,0.1898527
39000,0.16574305
39001,0.16574305
39002,0.34369934
39003,0.16574305
39004,0.15873183
39005,0.16574305
39006,0.16574305
39007,0.1629844
39008,0.1791844
39009,0.16574305
39010,0.16574305
39011,0.28469
39012,0.16574305
39013,0.16574305
39014,0.16574305
39015,0.16574305
39016,0.38601083
39017,0.16574305
39018,0.1580102
39019,0.16574305
39020,0.343161
39021,0.24348256
39022,0.17816623
39023,0.16574305
39024,0.16574305
39025,0.15741539
39026,0.35803634
39027,0.15741539
39028,0.16574305
39029,0.16574305
39030,0.16574305
39031,0.16574305
39032,0.16574305
39033,0.16574305
39034,0.16574305
39035,0.16574305
39036,0.16469789
39037,0.15920632
39038,0.1898527
39039,0.16574305
39040,0.16574305
39041,0.16499959
39042,0.16574305
39043,0.16574305
39044,0.4931334
39045,0.16601165
39046,0.16574305
39047,0.16574305
39048,0.16574305
39049,0.34914407
39050,0.16574305
39051,0.16574305
39052,0.2289609
39053,0.16574305
39054,0.24939668
39055,0.17810196
39056,0.15831676
39057,0.16574305
39058,0.16574305
39059,0.1580102
39060,0.16574305
39061,0.16378425
39062,0.16574305
39063,0.16574305
39064,0.16574305
39065,0.16574305
39066,0.16574305
39067,0.48866224
39068,0.16206723
39069,0.16013418
39070,0.16557074
39071,0.16574305
39072,0.1898527
39073,0.16574305
39074,0.16574305
39075,0.16574305
39076,0.16574305
39077,0.16574305
39078,0.16499959
39079,0.3708868
39080,0.15927954
39081,0.20840225
39082,0.16574305
39083,0.16574305
39084,0.16574305
39085,0.16574305
39086,0.3141243
39087,0.16574305
39088,0.16574305
39089,0.18727067
39090,0.16574305
39091,0.16574305
39092,0.16574305
39093,0.16574305
39094,0.24348256
39095,0.16574305
39096,0.16574305
39097,0.16574305
39098,0.17027283
39099,0.16574305
39100,0.16574305
39101,0.16574305
39102,0.16574305
39103,0.16574305
39104,0.16574305
39105,0.16574305
39106,0.16574305
39107,0.15820193
39108,0.16574305
39109,0.16574305
39110,0.16574305
39111,0.35193652
39112,0.23906393
39113,0.16574305
39114,0.16574305
39115,0.16574305
39116,0.16574305
39117,0.16574305
39118,0.16574305
39119,0.16585003
39120,0.18724722
39121,0.16574305
39122,0.16574305
39123,0.16574305
39124,0.15744917
39125,0.15744917
39126,0.16574305
39127,0.16574305
39128,0.15744917
39129,0.15789679
39130,0.1584104
39131,0.17810196
39132,0.16574305
39133,0.20072466
39134,0.16453081
39135,0.16574305
39136,0.16574305
39137,0.16467868
39138,0.16467868
39139,0.16467868
39140,0.16467868
39141,0.15744917
39142,0.16067654
39143,0.15927954
39144,0.16574305
39145,0.24253523
39146,0.16574305
39147,0.16574305
39148,0.16574305
39149,0.15776767
39150,0.16574305
39151,0.15741539
39152,0.16574305
39153,0.16574305
39154,0.16574305
39155,0.16684347
39156,0.28380316
39157,0.16574305
39158,0.15921815
39159,0.30199105
39160,0.17907223
39161,0.16574305
39162,0.16574305
39163,0.16149876
39164,0.2553044
39165,0.16574305
39166,0.16574305
39167,0.14741212
39168,0.20329744
39169,0.16574305
39170,0.16574305
39171,0.16574305
39172,0.6501961
39173,0.16574305
39174,0.16499959
39175,0.2311019
39176,0.16574305
39177,0.17027283
39178,0.16574305
39179,0.15467325
39180,0.16574305
39181,0.16377078
39182,0.16574305
39183,0.16574305
39184,0.15232672
39185,0.20544437
39186,0.18398172
39187,0.22377253
39188,0.16574305
39189,0.19084552
39190,0.16574305
39191,0.16574305
39192,0.16574305
39193,0.23125044
39194,0.16574305
39195,0.15258637
39196,0.16574305
39197,0.16574305
39198,0.15927954
39199,0.14970148
39200,0.16949907
39201,0.24348256
39202,0.16574305
39203,0.16574305
39204,0.16574305
39205,0.1898527
39206,0.16574305
39207,0.1580102
39208,0.23658486
39209,0.42523208
39210,0.16574305
39211,0.16574305
39212,0.27941373
39213,0.16574305
39214,0.16574305
39215,0.16574305
39216,0.16574305
39217,0.16574305
39218,0.16574305
39219,0.16574305
39220,0.1639405
39221,0.16574305
39222,0.16574305
39223,0.16574305
39224,0.16574305
39225,0.16555314
39226,0.16574305
39227,0.16615619
39228,0.16574305
39229,0.16574305
39230,0.16574305
39231,0.15744917
39232,0.16574305
39233,0.16574305
39234,0.16574305
39235,0.16574305
39236,0.16574305
39237,0.1649915
39238,0.16372406
39239,0.1646762
39240,0.16574305
39241,0.16598964
39242,0.16574305
39243,0.16574305
39244,0.16574305
39245,0.16149876
39246,0.16574305
39247,0.16574305
39248,0.16574305
39249,0.16574305
39250,0.16574305
39251,0.16574305
39252,0.16574305
39253,0.16574305
39254,0.16585003
39255,0.16499959
39256,0.16574305
39257,0.16574305
39258,0.16574305
39259,0.16574305
39260,0.16574305
39261,0.16574305
39262,0.16574305
39263,0.16574305
39264,0.16574305
39265,0.15927954
39266,0.16189346
39267,0.16574305
39268,0.15927954
39269,0.16557594
39270,0.16601165
39271,0.16574305
39272,0.16574305
39273,0.16574305
39274,0.16574305
39275,0.16574305
39276,0.16574305
39277,0.16574305
39278,0.16574305
39279,0.16574305
39280,0.14869185
39281,0.15366958
39282,0.17967555
39283,0.17784202
39284,0.16574305
39285,0.16574305
39286,0.17979771
39287,0.16499959
39288,0.15889044
39289,0.16574305
39290,0.16574305
39291,0.16574305
39292,0.16574305
39293,0.16585003
39294,0.1580102
39295,0.16574305
39296,0.16574305
39297,0.15811506
39298,0.16574305
39299,0.168918
39300,0.16490793
39301,0.27982342
39302,0.15811506
39303,0.15811506
39304,0.33089513
39305,0.16574305
39306,0.1898527
39307,0.1546605
39308,0.16574305
39309,0.16574305
39310,0.16574305
39311,0.16574305
39312,0.16574305
39313,0.20840225
39314,0.152742
39315,0.16206723
39316,0.16149876
39317,0.16574305
39318,0.16574305
39319,0.20324913
39320,0.16574305
39321,0.16574305
39322,0.16574305
39323,0.16574305
39324,0.16574305
39325,0.24393252
39326,0.15383336
39327,0.16574305
39328,0.16574305
39329,0.16574305
39330,0.16574305
39331,0.16574305
39332,0.16574305
39333,0.16574305
39334,0.16574305
39335,0.16574305
39336,0.20840225
39337,0.16574305
39338,0.16574305
39339,0.16574305
39340,0.16574305
39341,0.16574305
39342,0.16574305
39343,0.16206723
39344,0.16574305
39345,0.16574305
39346,0.16574305
39347,0.38993695
39348,0.16574305
39349,0.16574305
39350,0.16574305
39351,0.16574305
39352,0.16574305
39353,0.16574305
39354,0.16574305
39355,0.16574305
39356,0.16574305
39357,0.16574305
39358,0.16574305
39359,0.16467868
39360,0.16574305
39361,0.16574305
39362,0.16601165
39363,0.17027283
39364,0.16574305
39365,0.42523208
39366,0.16574305
39367,0.20802826
39368,0.16574305
39369,0.16574305
39370,0.16574305
39371,0.17436592
39372,0.15839458
39373,0.21370222
39374,0.20499083
39375,0.16574305
39376,0.46571016
39377,0.56987596
39378,0.16574305
39379,0.5813327
39380,0.34914407
39381,0.34914407
39382,0.20206942
39383,0.21506493
39384,0.16149876
39385,0.16574305
39386,0.16726734
39387,0.19750807
39388,0.20840225
39389,0.16574305
39390,0.1580102
39391,0.24752864
39392,0.16574305
39393,0.16574305
39394,0.16435403
39395,0.1898527
39396,0.16574305
39397,0.16574305
39398,0.15740287
39399,0.3274792
39400,0.2060001
39401,1.4706752
39402,0.15839475
39403,0.1898527
39404,0.20840225
39405,0.16574305
39406,0.23147054
39407,0.1577962
39408,0.2750955
39409,0.15744917
39410,0.2746383
39411,0.4906746
39412,0.2631892
39413,0.24348256
39414,0.4266847
39415,0.15744917
39416,0.5856106
39417,0.2480841
39418,0.16574305
39419,0.3919353
39420,0.40335575
39421,0.16574305
39422,0.16574305
39423,0.16305685
39424,0.13394748
39425,0.16574305
39426,0.1580102
39427,0.16574305
39428,0.16574305
39429,0.34914407
39430,0.15741539
39431,0.18496175
39432,0.1564137
39433,1.05248
39434,0.168918
39435,0.16574305
39436,0.3085203
39437,0.16381477
39438,0.16574305
39439,0.16574305
39440,0.16574305
39441,0.17810196
39442,0.17810196
39443,0.20840225
39444,0.16574305
39445,0.1580102
39446,0.16574305
39447,0.20234038
39448,0.20567691
39449,0.17810196
39450,0.33305663
39451,0.16013958
39452,0.27276894
39453,0.16574305
39454,3.1366415
39455,15.683148
39456,11.94345
39457,0.16574305
39458,0.16574305
39459,0.16203201
39460,0.16574305
39461,0.16574305
39462,0.8102683
39463,0.8371458
39464,0.67092955
39465,0.15158907
39466,0.17209792
39467,0.24348256
39468,0.34914407
39469,0.21068546
39470,0.16574305
39471,0.15744917
39472,0.16574305
39473,0.30695602
39474,0.16574305
39475,0.16574305
39476,0.16574305
39477,0.1580102
39478,0.15873946
39479,0.3796194
39480,0.1651562
39481,0.16574305
39482,0.15744917
39483,0.16574305
39484,0.25778008
39485,0.15744917
39486,0.16574305
39487,0.16574305
39488,0.16574305
39489,0.16574305
39490,0.16574305
39491,0.15776767
39492,0.16035692
39493,0.16574305
39494,0.38993695
39495,0.34914407
39496,0.15039809
39497,0.21068546
39498,0.5664709
39499,0.1501573
39500,0.16574305
39501,0.16574305
39502,0.25008616
39503,0.1636726
39504,0.16574305
39505,0.15332656
39506,0.16149876
39507,0.16574305
39508,0.16574305
39509,0.16574305
39510,0.2921267
39511,0.18670519
39512,0.16429496
39513,0.16661416
39514,0.1898527
39515,0.16574305
39516,0.15450908
39517,0.16574305
39518,1.2253349
39519,0.15207742
39520,0.16574305
39521,0.16574305
39522,0.18967214
39523,0.15839458
39524,0.14993589
39525,0.34338588
39526,0.16574305
39527,0.16574305
39528,0.16574305
39529,0.16574305
39530,0.16574305
39531,0.19686449
39532,0.16574305
39533,0.16206723
39534,0.16574305
39535,0.16574305
39536,0.20136008
39537,0.16574305
39538,0.16574305
39539,0.16574305
39540,0.1651562
39541,0.16574305
39542,0.34322575
39543,0.16574305
39544,0.17509258
39545,0.2311019
39546,0.16574305
39547,0.16574305
39548,0.16574305
39549,0.1542069
39550,0.4133749
39551,0.16574305
39552,0.24124296
39553,0.16574305
39554,0.1629844
39555,0.54173225
39556,0.24348256
39557,0.16574305
39558,0.16038498
39559,0.53237665
39560,0.16574305
39561,0.16574305
39562,0.16574305
39563,0.16574305
39564,0.16574305
39565,0.16574305
39566,0.16574305
39567,0.16574305
39568,0.16540805
39569,0.16574305
39570,0.16574305
39571,0.16574305
39572,0.16574305
39573,0.16574305
39574,0.1629844
39575,0.1629844
39576,0.23506996
39577,0.16574305
39578,0.34141892
39579,0.16574305
39580,0.16574305
39581,0.16574305
39582,0.16574305
39583,0.16574305
39584,0.16574305
39585,0.24348256
39586,0.16574305
39587,0.16574305
39588,0.15535541
39589,0.50489473
39590,0.16574305
39591,0.208116
39592,0.16012898
39593,0.16574305
39594,0.41376454
39595,0.16574305
39596,0.16574305
39597,0.16574305
39598,0.24348256
39599,0.15744917
39600,0.17094158
39601,0.28380316
39602,0.16574305
39603,0.16574305
39604,0.16574305
39605,0.16574305
39606,0.25049892
39607,0.16574305
39608,0.20840225
39609,0.16574305
39610,0.16531982
39611,0.3424394
39612,0.19658902
39613,0.16574305
39614,0.2812547
39615,0.16499959
39616,0.16574305
39617,0.15776767
39618,0.34914407
39619,0.1532841
39620,0.1825319
39621,0.3620525
39622,0.16574305
39623,0.21127708
39624,0.16574305
39625,0.16574305
39626,0.16211562
39627,0.15390697
39628,0.16420223
39629,0.17027283
39630,0.16408548
39631,0.16574305
39632,0.16574305
39633,0.16574305
39634,0.1639405
39635,0.41467717
39636,0.16574305
39637,0.33303472
39638,0.16574305
39639,0.34914407
39640,0.16601165
39641,0.16574305
39642,0.15839458
39643,0.16601165
39644,0.156836
39645,0.21342193
39646,0.36270314
39647,0.16574305
39648,0.39971185
39649,0.16574305
39650,0.16511333
39651,0.16574305
39652,0.15884514
39653,0.16574305
39654,0.24849446
39655,0.20823532
39656,0.23373942
39657,0.16574305
39658,0.16574305
39659,0.16574305
39660,0.16574305
39661,0.1473894
39662,0.17440796
39663,0.16574305
39664,0.16574305
39665,0.1895827
39666,0.17371054
39667,0.24348256
39668,0.16574305
39669,0.16574305
39670,0.16574305
39671,0.16574305
39672,0.16574305
39673,0.17181066
39674,0.15132602
39675,0.38599497
39676,0.22948815
39677,0.20840225
39678,0.16574305
39679,0.15204301
39680,0.16937225
39681,0.24645348
39682,0.35391283
39683,0.34160724
39684,0.16499959
39685,0.35678747
39686,0.16574305
39687,0.16574305
39688,0.17027283
39689,0.16574305
39690,0.16574305
39691,0.16574305
39692,0.42498904
39693,0.16574305
39694,0.42523208
39695,0.21391432
39696,0.16574305
39697,0.16574305
39698,0.34914407
39699,0.16574305
39700,0.16574305
39701,0.16574305
39702,0.16574305
39703,0.18321003
39704,0.16574305
39705,0.16574305
39706,0.16221136
39707,0.16431701
39708,0.1524705
39709,0.16574305
39710,0.17389056
39711,0.16574305
39712,0.26315427
39713,0.16574305
39714,0.16574305
39715,0.31835938
39716,0.16574305
39717,0.16574305
39718,0.6495955
39719,0.15224557
39720,0.1898527
39721,0.16502488
39722,0.34914407
39723,0.16122568
39724,0.16122568
39725,0.16122568
39726,0.16574305
39727,0.16574305
39728,0.26250744
39729,0.16633973
39730,0.33591235
39731,0.15748471
39732,0.18398172
39733,0.17509258
39734,0.24218743
39735,0.19657287
39736,0.17161277
39737,0.5795704
39738,0.14315136
39739,0.16574305
39740,0.15070586
39741,0.16574305
39742,0.2313018
39743,0.16574305
39744,0.16574305
39745,0.15552486
39746,0.14423482
39747,0.16574305
39748,0.16574305
39749,0.16574305
39750,0.16574305
39751,0.16574305
39752,0.1580102
39753,0.16574305
39754,0.38270658
39755,0.2251488
39756,0.15920632
39757,0.16574305
39758,0.53124154
39759,0.20260283
39760,0.15990068
39761,0.15744917
39762,0.16574305
39763,0.15595257
39764,0.16467868
39765,0.16574305
39766,0.17665203
39767,0.16574305
39768,0.1629844
39769,0.16609453
39770,0.16574305
39771,0.1629844
39772,0.16574305
39773,0.16574305
39774,0.16574305
39775,0.16511333
39776,0.16574305
39777,0.19384822
39778,0.1641314
39779,0.3440855
39780,0.16574305
39781,0.15997228
39782,0.22377656
39783,0.16574305
39784,0.16149876
39785,0.16574305
39786,0.16436459
39787,0.16206723
39788,0.16574305
39789,0.24189252
39790,0.16574305
39791,0.16574305
39792,0.16574305
39793,0.16574305
39794,0.16574305
39795,0.16574305
39796,0.15351401
39797,0.16574305
39798,0.16574305
39799,0.16149876
39800,0.16574305
39801,0.16574305
39802,0.16574305
39803,0.36253476
39804,0.16574305
39805,0.16574305
39806,0.16574305
39807,0.16574305
39808,0.15624696
39809,0.16585003
39810,0.15821588
39811,0.16574305
39812,0.34966072
39813,0.16574305
39814,0.16574305
39815,0.16574305
39816,0.16574305
39817,0.16574305
39818,0.16149876
39819,0.16574305
39820,0.16574305
39821,0.16574305
39822,0.16574305
39823,0.16574305
39824,0.16574305
39825,0.16453081
39826,0.1629844
39827,0.2733704
39828,0.16499959
39829,0.16574305
39830,0.1580102
39831,0.16574305
39832,0.16246867
39833,0.16574305
39834,0.24348256
39835,0.16574305
39836,0.16574305
39837,0.16574305
39838,0.3806126
39839,0.16574305
39840,0.17979771
39841,0.16574305
39842,0.16574305
39843,0.28380316
39844,0.16574305
39845,0.26692075
39846,0.16574305
39847,0.16574305
39848,0.16574305
39849,0.16574305
39850,0.16298105
39851,0.5318676
39852,0.16574305
39853,0.16574305
39854,0.16574305
39855,0.15594353
39856,0.16588107
39857,0.16574305
39858,0.16574305
39859,0.16574305
39860,0.16574305
39861,0.20840225
39862,0.16574305
39863,0.17810196
39864,0.34914407
39865,0.16574305
39866,0.16574305
39867,0.16574305
39868,0.16574305
39869,0.16012898
39870,0.16574305
39871,0.16490793
39872,0.16574305
39873,0.351951
39874,0.27863804
39875,0.2519151
39876,0.16574305
39877,0.16196728
39878,0.3436301
39879,0.16574305
39880,0.16189346
39881,0.16574305
39882,0.15961757
39883,0.16574305
39884,0.16574305
39885,0.16574305
39886,0.16574305
39887,0.16574305
39888,0.34835434
39889,0.16574305
39890,0.16574305
39891,0.16574305
39892,0.16467868
39893,0.2016505
39894,0.16574305
39895,0.16574305
39896,0.16574305
39897,0.16574305
39898,0.16574305
39899,0.16574305
39900,0.16574305
39901,0.16574305
39902,0.16574305
39903,0.16574305
39904,0.16574305
39905,0.45932254
39906,0.27762473
39907,0.24348256
39908,0.21068546
39909,0.16574305
39910,0.16574305
39911,0.16574305
39912,0.21068546
39913,0.17810196
39914,0.34914407
39915,0.36421618
39916,0.32510263
39917,0.16601165
39918,0.16574305
39919,0.15467325
39920,0.34914407
39921,0.42523208
39922,0.16574305
39923,0.27344954
39924,0.20840225
39925,0.16574305
39926,0.16574305
39927,0.15203233
39928,0.16574305
39929,0.16574305
39930,0.16574305
39931,0.17225032
39932,0.16574305
39933,0.16574305
39934,0.34914407
39935,0.16574305
39936,0.17810196
39937,0.16574305
39938,0.16574305
39939,0.16574305
39940,0.18124202
39941,0.16574305
39942,0.16574305
39943,0.2962518
39944,0.16574305
39945,0.16574305
39946,0.16574305
39947,0.23798504
39948,0.16467868
39949,0.16574305
39950,0.16574305
39951,0.16574305
39952,0.16574305
39953,0.23554914
39954,0.16574305
39955,0.16298105
39956,0.25755805
39957,0.16574305
39958,0.15423365
39959,0.24348256
39960,0.16574305
39961,0.16574305
39962,0.15325092
39963,0.16499959
39964,0.16574305
39965,0.15163916
39966,0.18394263
39967,2.8579893
39968,0.16574305
39969,0.1629844
39970,0.1629844
39971,0.16574305
39972,0.16012898
39973,0.15456882
39974,0.16574305
39975,0.2944203
39976,0.16453081
39977,0.16585003
39978,0.16574305
39979,0.16109428
39980,0.20840225
39981,0.16574305
39982,0.16574305
39983,0.16574305
39984,0.1611005
39985,0.15741539
39986,0.35859424
39987,0.16574305
39988,0.16574305
39989,0.18335438
39990,0.16574305
39991,0.16499959
39992,0.1978623
39993,0.16574305
39994,0.16574305
39995,0.16574305
39996,0.16574305
39997,0.16574305
39998,0.16574305
39999,0.16574305
40000,0.16574305
40001,0.16574305
40002,0.16574305
40003,0.16574305
40004,0.16574305
40005,0.16574305
40006,0.16574305
40007,0.16574305
40008,0.16574305
40009,0.16574305
40010,0.16574305
40011,0.16574305
40012,0.16574305
40013,0.16574305
40014,0.16574305
40015,0.16574305
40016,0.16574305
40017,0.16574305
40018,0.16574305
40019,0.16574305
40020,0.16574305
40021,0.16574305
40022,0.16574305
40023,0.16574305
40024,0.16574305
40025,0.16574305
40026,0.16574305
40027,0.16574305
40028,0.16574305
40029,0.16574305
40030,0.16574305
40031,0.16574305
40032,0.16574305
40033,0.16574305
40034,0.16574305
40035,0.16574305
40036,0.16574305
40037,0.16574305
40038,0.16574305
40039,0.16574305
40040,0.16574305
40041,0.16574305
40042,0.16574305
40043,0.16574305
40044,0.16574305
40045,0.16574305
40046,0.16574305
40047,0.16574305
40048,0.16574305
40049,0.16574305
40050,0.16574305
40051,0.16574305
40052,0.16574305
40053,0.16574305
40054,0.16574305
40055,0.16574305
40056,0.16574305
40057,0.16574305
40058,0.16574305
40059,0.16574305
40060,0.16574305
40061,0.16574305
40062,0.16574305
40063,0.16574305
40064,0.16574305
40065,0.16574305
40066,0.16574305
40067,0.16574305
40068,0.16574305
40069,0.16574305
40070,0.16574305
40071,0.16574305
40072,0.16574305
40073,0.16574305
40074,0.16574305
40075,0.16574305
40076,0.16574305
40077,0.16574305
40078,0.16574305
40079,0.16574305
40080,0.16574305
40081,0.16574305
40082,0.16574305
40083,0.16574305
40084,0.16574305
40085,0.16574305
40086,0.16574305
40087,0.16574305
40088,0.16574305
40089,0.16574305
40090,0.16574305
40091,0.16574305
40092,0.16574305
40093,0.16574305
40094,0.16574305
40095,0.16574305
40096,0.16574305
40097,0.16574305
40098,0.16574305
40099,0.16574305
40100,0.16574305
40101,0.16574305
40102,0.16574305
40103,0.16574305
40104,0.16574305
40105,0.16574305
40106,0.16574305
40107,0.16574305
40108,0.16574305
40109,0.16574305
40110,0.16574305
40111,0.16574305
40112,0.16574305
40113,0.16574305
40114,0.16574305
40115,0.16574305
40116,0.16574305
40117,0.16574305
40118,0.16574305
40119,0.16574305
40120,0.16574305
40121,0.16574305
40122,0.16574305
40123,0.16574305
40124,0.16574305
40125,0.16574305
40126,0.16574305
40127,0.16585003
40128,0.16574305
40129,0.16574305
40130,0.16574305
40131,0.16574305
40132,0.16574305
40133,0.16574305
40134,0.16574305
40135,0.16574305
40136,0.16574305
40137,0.16574305
40138,0.16574305
40139,0.16574305
40140,0.16574305
40141,0.16574305
40142,0.16574305
40143,0.16574305
40144,0.16574305
40145,0.16574305
40146,0.16574305
40147,0.16574305
40148,0.16574305
40149,0.16574305
40150,0.16574305
40151,0.16574305
40152,0.16574305
40153,0.16574305
40154,0.16574305
40155,0.16574305
40156,0.16574305
40157,0.16574305
40158,0.3912093
40159,0.16574305
40160,0.16574305
40161,0.16574305
40162,0.16574305
40163,0.16574305
40164,0.16574305
40165,0.16574305
40166,0.16574305
40167,0.16574305
40168,0.16574305
40169,0.16574305
40170,0.16574305
40171,0.16574305
40172,0.16574305
40173,0.16574305
40174,0.16574305
40175,0.16574305
40176,0.16574305
40177,0.16574305
40178,0.16574305
40179,0.16574305
40180,0.16574305
40181,0.16574305
40182,0.16574305
40183,0.16574305
40184,0.16574305
40185,0.16574305
40186,0.16574305
40187,0.16574305
40188,0.16574305
40189,0.16574305
40190,0.16574305
40191,0.16574305
40192,0.16574305
40193,0.16574305
40194,0.16574305
40195,0.16574305
40196,0.16574305
40197,0.16574305
40198,0.16574305
40199,0.16574305
40200,0.16574305
40201,0.16574305
40202,0.16574305
40203,0.16574305
40204,0.16574305
40205,0.16574305
40206,0.16574305
40207,0.16574305
40208,0.16574305
40209,0.16574305
40210,0.16574305
40211,0.16574305
40212,0.16574305
40213,0.16574305
40214,0.16574305
40215,0.16574305
40216,0.16574305
40217,0.16574305
40218,0.16574305
40219,0.16574305
40220,0.16574305
40221,0.16574305
40222,0.16574305
40223,0.16574305
40224,0.16574305
40225,0.16574305
40226,0.16574305
40227,0.16574305
40228,0.16574305
40229,0.16574305
40230,0.16574305
40231,0.16574305
40232,0.16574305
40233,0.16574305
40234,0.16574305
40235,0.16574305
40236,0.16574305
40237,0.16574305
40238,0.16574305
40239,0.16574305
40240,0.16574305
40241,0.16574305
40242,0.16574305
40243,0.16574305
40244,0.16574305
40245,0.16574305
40246,0.16574305
40247,0.16574305
40248,0.16574305
40249,0.16574305
40250,0.16574305
40251,0.16574305
40252,0.16574305
40253,0.16574305
40254,0.16574305
40255,0.16574305
40256,0.16574305
40257,0.16574305
40258,0.16574305
40259,0.16574305
40260,0.16574305
40261,0.16574305
40262,0.16574305
40263,0.16574305
40264,0.16574305
40265,0.16574305
40266,0.16574305
40267,0.16574305
40268,0.16574305
40269,0.16574305
40270,0.16574305
40271,0.16574305
40272,0.16574305
40273,0.16574305
40274,0.16574305
40275,0.16574305
40276,0.16574305
40277,0.16574305
40278,0.16574305
40279,0.16574305
40280,0.16574305
40281,0.16574305
40282,0.16574305
40283,0.16574305
40284,0.16574305
40285,0.16574305
40286,0.16574305
40287,0.16574305
40288,0.16574305
40289,0.16574305
40290,0.16574305
40291,0.16574305
40292,0.16574305
40293,0.16574305
40294,0.16574305
40295,0.16574305
40296,0.16574305
40297,0.16574305
40298,0.16574305
40299,0.16574305
40300,0.16574305
40301,0.16574305
40302,0.16574305
40303,0.16574305
40304,0.16574305
40305,0.16574305
40306,0.16574305
40307,0.15869996
40308,0.16574305
40309,0.15203233
40310,0.15741539
40311,0.23593368
40312,0.24348256
40313,0.16574305
40314,0.16574305
40315,0.16574305
40316,0.16574305
40317,0.16574305
40318,0.16574305
40319,0.16574305
40320,0.16574305
40321,0.16574305
40322,0.16574305
40323,0.16574305
40324,0.16574305
40325,0.16574305
40326,0.16574305
40327,0.16574305
40328,0.16574305
40329,0.16574305
40330,0.16574305
40331,0.16574305
40332,0.16574305
40333,0.16574305
40334,0.16574305
40335,0.16574305
40336,0.16574305
40337,0.16574305
40338,0.16574305
40339,0.16574305
40340,0.16574305
40341,0.16574305
40342,0.16574305
